Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045667~regulation of osteoblast differentiation	3	0.3409090909090909	0.08503530896851715	ENSG00000173153, ENSG00000072062, ENSG00000110719	681	14	19333	6.083385777218377	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030195~negative regulation of blood coagulation	3	0.3409090909090909	0.08503530896851715	ENSG00000130203, ENSG00000003436, ENSG00000106366	681	14	19333	6.083385777218377	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045579~positive regulation of B cell differentiation	3	0.3409090909090909	0.08503530896851715	ENSG00000100219, ENSG00000066336, ENSG00000002330	681	14	19333	6.083385777218377	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051301~cell division	20	2.272727272727273	0.08542803611266991	ENSG00000134108, ENSG00000153187, ENSG00000072864, ENSG00000133739, ENSG00000099910, ENSG00000010292, ENSG00000260238, ENSG00000004897, ENSG00000178999, ENSG00000084764, ENSG00000169679, ENSG00000115760, ENSG00000149948, ENSG00000118007, ENSG00000134371, ENSG00000091732, ENSG00000162413, ENSG00000148498, ENSG00000182149, ENSG00000074319	681	383	19333	1.4824612860062185	1.0	1.0	1.0
KEGG_PATHWAY	hsa04970:Salivary secretion	8	0.9090909090909091	0.0865056357864631	ENSG00000251655, ENSG00000121335, ENSG00000149782, ENSG00000185532, ENSG00000072062, ENSG00000120907, ENSG00000164116, ENSG00000117983	341	92	8205	2.0923116154532706	0.99999999999744	1.0	1.0
GOTERM_MF_DIRECT	GO:0043325~phosphatidylinositol-3,4-bisphosphate binding	4	0.45454545454545453	0.08655440546627073	ENSG00000188089, ENSG00000119487, ENSG00000089177, ENSG00000033327	687	29	18908	3.7962154294032024	1.0	1.0	1.0
INTERPRO	IPR017448:Speract/scavenger receptor-related	4	0.45454545454545453	0.08721292177167317	ENSG00000177575, ENSG00000177675, ENSG00000205403, ENSG00000134013	699	29	19176	3.78392777859997	1.0	1.0	1.0
INTERPRO	IPR001190:Speract/scavenger receptor	4	0.45454545454545453	0.08721292177167317	ENSG00000177575, ENSG00000177675, ENSG00000205403, ENSG00000134013	699	29	19176	3.78392777859997	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010800~positive regulation of peptidyl-threonine phosphorylation	4	0.45454545454545453	0.08725190076912384	ENSG00000121236, ENSG00000106617, ENSG00000141564, ENSG00000138798	681	30	19333	3.7852178169358783	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005102~receptor binding	21	2.3863636363636367	0.08809556797342469	ENSG00000213366, ENSG00000154188, ENSG00000130203, ENSG00000135525, ENSG00000197110, ENSG00000176105, ENSG00000152785, ENSG00000133169, ENSG00000169083, ENSG00000196415, ENSG00000138434, ENSG00000075290, ENSG00000117586, ENSG00000172889, ENSG00000120885, ENSG00000182393, ENSG00000147202, ENSG00000126432, ENSG00000210082, ENSG00000070018, ENSG00000106366	687	397	18908	1.4558533983038728	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	12	1.3636363636363635	0.08869896125926086	ENSG00000140682, ENSG00000075290, ENSG00000167941, ENSG00000186153, ENSG00000154310, ENSG00000134371, ENSG00000168772, ENSG00000105856, ENSG00000167693, ENSG00000153071, ENSG00000070018, ENSG00000115464	681	197	19333	1.7292873275341578	1.0	1.0	1.0
INTERPRO	IPR013320:Concanavalin A-like lectin/glucanase, subgroup	14	1.5909090909090908	0.08881437507314614	ENSG00000133317, ENSG00000153187, ENSG00000105205, ENSG00000241322, ENSG00000119862, ENSG00000171502, ENSG00000132256, ENSG00000121236, ENSG00000251537, ENSG00000204740, ENSG00000172915, ENSG00000103657, ENSG00000258588, ENSG00000221926	699	235	19176	1.634334763948498	1.0	1.0	1.0
INTERPRO	IPR013761:Sterile alpha motif/pointed domain	9	1.0227272727272727	0.08931044624284755	ENSG00000109689, ENSG00000196151, ENSG00000163935, ENSG00000197442, ENSG00000179134, ENSG00000141858, ENSG00000160392, ENSG00000187634, ENSG00000185513	699	126	19176	1.9595340282035563	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	8	0.9090909090909091	0.08979293321443466	ENSG00000197903, ENSG00000240247, ENSG00000124635, ENSG00000163737, ENSG00000109272, ENSG00000111640, ENSG00000163735, ENSG00000163736	681	109	19333	2.0836061377628687	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0094~Blood coagulation	5	0.5681818181818182	0.09131956323274193	ENSG00000124491, ENSG00000169313, ENSG00000003436, ENSG00000169704, ENSG00000203618	402	48	11229	2.90967039800995	0.9999758097269863	0.8810624475072776	0.8810624475072776
UP_KW_BIOLOGICAL_PROCESS	KW-0356~Hemostasis	5	0.5681818181818182	0.09131956323274193	ENSG00000124491, ENSG00000169313, ENSG00000003436, ENSG00000169704, ENSG00000203618	402	48	11229	2.90967039800995	0.9999758097269863	0.8810624475072776	0.8810624475072776
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	13	1.4772727272727273	0.09224912033847502	ENSG00000126461, ENSG00000174231, ENSG00000149187, ENSG00000124380, ENSG00000072062, ENSG00000011304, ENSG00000167088, ENSG00000119707, ENSG00000051596, ENSG00000121774, ENSG00000091009, ENSG00000162664, ENSG00000275740	681	221	19333	1.6699490368834757	1.0	1.0	1.0
KEGG_PATHWAY	hsa05132:Salmonella infection	16	1.8181818181818181	0.0932268022459829	ENSG00000101162, ENSG00000134108, ENSG00000108669, ENSG00000050748, ENSG00000171791, ENSG00000174996, ENSG00000111640, ENSG00000132970, ENSG00000055163, ENSG00000149269, ENSG00000167705, ENSG00000183785, ENSG00000108774, ENSG00000104671, ENSG00000105221, ENSG00000126214	341	249	8205	1.5461258523831396	0.9999999999997102	1.0	1.0
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	10	1.1363636363636365	0.09348338831108721	ENSG00000050748, ENSG00000127528, ENSG00000103942, ENSG00000101049, ENSG00000126457, ENSG00000106617, ENSG00000103479, ENSG00000105221, ENSG00000140992, ENSG00000138798	341	131	8205	1.8367621051689016	0.9999999999997334	1.0	1.0
GOTERM_CC_DIRECT	GO:0005813~centrosome	27	3.0681818181818183	0.09353827362523442	ENSG00000101052, ENSG00000072864, ENSG00000072121, ENSG00000165917, ENSG00000154240, ENSG00000044459, ENSG00000072062, ENSG00000198920, ENSG00000005249, ENSG00000004897, ENSG00000177548, ENSG00000100629, ENSG00000169641, ENSG00000102900, ENSG00000182149, ENSG00000153187, ENSG00000133739, ENSG00000099910, ENSG00000105948, ENSG00000111642, ENSG00000178404, ENSG00000165972, ENSG00000086300, ENSG00000204104, ENSG00000123473, ENSG00000032742, ENSG00000104671	732	556	20580	1.3652848213232691	1.0	1.0	0.9966329966329966
GOTERM_BP_DIRECT	GO:0006611~protein export from nucleus	4	0.45454545454545453	0.09419303045190962	ENSG00000137770, ENSG00000132953, ENSG00000204764, ENSG00000072062	681	31	19333	3.6631140163895597	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0879~Wnt signaling pathway	12	1.3636363636363635	0.0952499943251111	ENSG00000140682, ENSG00000075290, ENSG00000167941, ENSG00000186153, ENSG00000154310, ENSG00000134371, ENSG00000168772, ENSG00000105856, ENSG00000167693, ENSG00000153071, ENSG00000070018, ENSG00000115464	402	197	11229	1.7014925373134329	0.9999850488709542	0.8810624475072776	0.8810624475072776
GOTERM_BP_DIRECT	GO:0060766~negative regulation of androgen receptor signaling pathway	3	0.3409090909090909	0.09590691646279494	ENSG00000153071, ENSG00000196498, ENSG00000160973	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006937~regulation of muscle contraction	3	0.3409090909090909	0.09590691646279494	ENSG00000130598, ENSG00000101470, ENSG00000140416	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006349~regulation of gene expression by genetic imprinting	3	0.3409090909090909	0.09590691646279494	ENSG00000053918, ENSG00000102974, ENSG00000012048	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003073~regulation of systemic arterial blood pressure	3	0.3409090909090909	0.09590691646279494	ENSG00000224420, ENSG00000149782, ENSG00000169083	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019079~viral genome replication	3	0.3409090909090909	0.09590691646279494	ENSG00000025800, ENSG00000090659, ENSG00000124795	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071498~cellular response to fluid shear stress	3	0.3409090909090909	0.09590691646279494	ENSG00000104267, ENSG00000100219, ENSG00000127528	681	15	19333	5.677826725403818	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031045~dense core granule	3	0.3409090909090909	0.09752373453396343	ENSG00000134548, ENSG00000149043, ENSG00000067715	732	15	20580	5.622950819672131	1.0	1.0	0.9966329966329966
GOTERM_CC_DIRECT	GO:0000812~Swr1 complex	3	0.3409090909090909	0.09752373453396343	ENSG00000143401, ENSG00000282034, ENSG00000080603	732	15	20580	5.622950819672131	1.0	1.0	0.9966329966329966
GOTERM_BP_DIRECT	GO:0008333~endosome to lysosome transport	5	0.5681818181818182	0.09839168058121933	ENSG00000166971, ENSG00000151116, ENSG00000167705, ENSG00000143376, ENSG00000074319	681	50	19333	2.8389133627019087	1.0	1.0	1.0
